Script,Đối tượng ,Vui,Buồn,Tức,Ngạc nhiên,Chán,Emotion
"Hôm nay, tôi không thể chịu nổi nữa. Bố mẹ lúc nào cũng ưu ái em trai hơn tôi. Nó có thể làm gì cũng được tha thứ, còn tôi thì lúc nào cũng bị so sánh và trách móc. Tôi cảm thấy tức giận vì sự bất công này. Tại sao mọi lỗi lầm của nó lại được bỏ qua dễ dàng, còn tôi thì luôn bị chỉ trích? Tôi đã cố gắng rất nhiều để được công nhận, nhưng có vẻ như mọi thứ đều vô ích. Tôi phải lên tiếng cho sự công bằng này!

",,0,0,1,0,0,Angry
"Hôm nay, tôi đã thực sự nổi điên với cấp trên của mình. Tôi đã đóng góp rất nhiều ý tưởng cho dự án mới, nhưng lại bị ông ta gạt phăng đi mà không thèm lắng nghe. Thậm chí, ông ta còn nói những lời khinh miệt như thể tôi chẳng biết gì về lĩnh vực này. Thật không công bằng! Tôi đã có kinh nghiệm làm việc trong ngành này nhiều năm, và điều đó xứng đáng được tôn trọng. Tôi sẽ không im lặng chấp nhận sự thiếu tôn trọng này!

",,0,0,1,0,0,Angry
"Hôm nay, tôi phát hiện ra người yêu mình đang lén lút qua lại với người khác. Tôi cảm thấy như bị đâm một nhát vào tim. Tôi đã tin tưởng cô ấy vô điều kiện, nhưng đổi lại là sự phản bội. Tại sao cô ấy lại có thể làm như vậy? Tôi thực sự muốn đối mặt và hỏi rõ mọi chuyện, nhưng sự tức giận trong tôi đang bùng cháy. Tôi cần thời gian để bình tĩnh lại trước khi đưa ra quyết định tiếp theo.

",,0,0,1,0,0,Angry
"Thật không thể tin nổi! Tôi đã để chiếc đồng hồ yêu thích của mình trên bàn làm việc chỉ trong vài phút, và khi quay lại, nó đã biến mất. Ai đó trong văn phòng này đã lấy trộm nó! Tôi không thể chịu đựng được nữa. Đây không phải lần đầu tiên có đồ đạc của tôi bị mất. Nếu công ty không làm gì để bảo vệ tài sản cá nhân, tôi sẽ phải tự mình tìm ra kẻ trộm. Sự tức giận của tôi đang lên đến đỉnh điểm!

",,0,0,1,0,0,Angry
"Hôm nay, có một khách hàng đến quán của tôi và làm ầm lên chỉ vì cà phê hơi nguội. Tôi đã giải thích rằng hôm nay có một chút trục trặc với máy pha, nhưng anh ta không chịu lắng nghe và còn đe dọa sẽ viết một bài đánh giá tồi tệ lên mạng. Thật sự quá đáng! Chúng tôi luôn cố gắng phục vụ khách hàng tốt nhất có thể, nhưng không ai có quyền đối xử tệ với nhân viên của tôi như vậy. Tôi đã phải yêu cầu anh ta rời khỏi quán. Thật không thể chịu nổi!

",,0,0,1,0,0,Angry
"Hôm nay, tôi bị sếp khiển trách vì một lỗi không phải do tôi gây ra. Đồng nghiệp đã đổ lỗi cho tôi để che giấu sai sót của anh ta, và sếp đã tin ngay mà không kiểm tra lại. Tôi cảm thấy vô cùng tức giận và thất vọng! Tôi đã làm việc chăm chỉ để xây dựng danh tiếng và sự tin tưởng trong công ty, và bây giờ nó bị hủy hoại chỉ vì một lời nói dối. Tôi sẽ không để chuyện này qua đi dễ dàng.

",,0,0,1,0,0,Angry
"Hôm nay, tôi đã bị giáo viên phạt vì một lỗi mà tôi không hề làm. Ai đó đã viết vẽ bậy lên bàn, và giáo viên lại đổ cho tôi mà không thèm kiểm tra xem ai là người thực sự gây ra. Tôi cảm thấy bị đối xử bất công và tức giận vô cùng. Tại sao lại cứ phải là tôi? Chỉ vì tôi đã từng có lần vi phạm nội quy, nên bây giờ mọi lỗi lầm đều đổ lên đầu tôi sao? Tôi không thể im lặng nữa, tôi sẽ nói chuyện với giáo viên để làm rõ mọi chuyện.

",,0,0,1,0,0,Angry
"Tôi không thể tin nổi chuyện này lại xảy ra với mình. Trên đường về nhà hôm nay, tôi bị một gã đàn ông lạ mặt quấy rối. Tôi đã hét lên và cố gắng bỏ chạy, nhưng tim tôi vẫn đập mạnh vì sợ hãi và tức giận. Tại sao chúng ta, những phụ nữ, phải chịu đựng những điều này? Tôi quá mệt mỏi với việc phải luôn cảnh giác và đề phòng. Tôi thực sự tức giận và quyết định sẽ báo cáo vụ việc này với cảnh sát.

",,0,0,1,0,0,Angry
"Hôm nay, tôi phát hiện ra rằng một đồng nghiệp trong hội đồng quản trị đã ăn cắp ý tưởng kinh doanh mới của tôi và trình bày trước mặt khách hàng như thể đó là của anh ta. Tôi thực sự tức giận và cảm thấy bị phản bội. Tôi đã dành rất nhiều thời gian và công sức để phát triển ý tưởng này. Thật không thể chấp nhận được! Tôi sẽ không để anh ta lợi dụng công sức của tôi. Chúng tôi sẽ có một cuộc nói chuyện thẳng thắn.

",,0,0,1,0,0,Angry
"Đây là lần thứ ba trong năm nay người thuê nhà không chịu trả tiền đúng hạn! Tôi đã nhắc nhở họ nhiều lần, nhưng họ cứ hứa hẹn mãi mà chẳng thấy đâu. Họ nghĩ rằng tôi là người dễ dãi sao? Tôi đã phải trả các hóa đơn và duy trì căn hộ này. Tại sao họ không hiểu rằng việc này làm tôi rất khó khăn? Tôi không thể chấp nhận điều này nữa. Tôi sẽ phải có biện pháp cứng rắn để giải quyết.

",,0,0,1,0,0,Angry
"Tôi đã làm việc không ngừng nghỉ suốt 12 giờ hôm nay và khi hỏi về việc thanh toán thêm giờ, sếp chỉ cười và nói rằng đó là ""một phần của công việc"". Thật sự quá vô lý! Tôi đã hy sinh thời gian cá nhân và gia đình cho công việc, và đây là cách họ đối xử với tôi sao? Tôi cảm thấy bị lợi dụng và tức giận. Tôi sẽ phải nói rõ chuyện này với quản lý. Tôi không thể tiếp tục làm việc trong điều kiện như thế này được.

",,0,0,1,0,0,Angry
"Hôm nay thật sự là một ngày không thể tin nổi, cứ tưởng như trong mơ vậy. Sáng sớm, như thường lệ, tôi ăn sáng rồi bước vào văn phòng của mình. Khi vừa vào văn phòng, tôi ngạc nhiên khi thấy thư mời của sếp trên bàn, chắc là sếp mời tôi qua phòng họp có chuyện muốn bàn. Ban đầu, tôi chỉ nghĩ mình chỉ được gọi vào để nhận một nhiệm vụ mới hoặc chỉ là cuộc họp bình thường. Nhưng không, khi mở ra, tôi thực sự không thể tin vào mắt mình.
Tôi được thăng chức lên trưởng nhóm dự án! Thú thật, lúc đầu tôi còn tưởng là có nhầm lẫn gì đó. Tôi nhìn lại lá thư vài lần, cảm giác như có ai đó đang đùa với mình. Tôi đã làm việc chăm chỉ và luôn cố gắng hết sức, nhưng chưa bao giờ nghĩ rằng mình sẽ được thăng chức nhanh đến vậy.
Sếp đã gọi tôi vào phòng, và khi nghe ông ấy giải thích về lý do thăng chức, tôi chỉ biết đứng lặng người ra. Cảm giác vừa mừng, vừa bối rối, vừa hồi hộp. Mọi thứ đều diễn ra quá nhanh và quá bất ngờ.
Trưa nay, tôi có ăn trưa với vài đồng nghiệp và họ cũng ngạc nhiên không kém. Ai cũng chúc mừng và nói rằng tôi xứng đáng. Tôi chỉ biết cười trừ và cảm ơn mọi người. Hôm nay quả là một ngày đặc biệt, nhưng cũng khiến tôi cảm thấy hơi choáng váng. Hy vọng mình sẽ làm tốt công việc mới và không phụ lòng tin của sếp và các đồng nghiệp.
Thật sự là không thể tin nổi, nhưng giờ thì có lẽ tôi cần phải làm quen với vai trò mới này thôi.

",ngạc nhiên khi thăng chức,0,0,0,1,0,Suprise
"Ôi trời ơi, hôm nay có một chuyện kinh thiên động địa đấy! 
Hôm nay mình vừa nhận được một tin làm mình không khỏi ngạc nhiên, mình đã hoang mang từ sáng tới giờ. Bình thường, mình và Minh luôn là đôi bạn thân, chia sẻ mọi chuyện với nhau. Nhưng sáng nay, khi Minh bất ngờ kể cho mình rằng bạn ấy là đồng tính, mình không biết phải phản ứng như thế nào. Lúc đầu, mình chỉ đứng ngẩn ra, cảm giác như mọi thứ xung quanh mình bỗng trở nên mờ nhạt.
Mình không biết tại sao mình lại bất ngờ đến vậy. Minh không hề thay đổi gì so với trước đây, vẫn là Minh như mọi khi. Mình chỉ chưa bao giờ nghĩ đến điều này. Mình đã lặng lẽ ngồi im lặng một lúc, không biết nên nói gì hay làm gì.
Nhưng rồi mình cảm thấy, dù thế nào thì Minh vẫn là bạn của mình, và mình không muốn để điều này làm hỏng mối quan hệ giữa chúng mình. Sau một hồi im lặng, mình chỉ biết cười và nói rằng mình vẫn là bạn của Minh và sẽ luôn như vậy. Cảm giác này quả thật khó diễn tả, nhưng mình sẽ cố gắng để hiểu và hỗ trợ Minh.
Hy vọng mình sẽ nhanh chóng quen với điều này và có thể giúp Minh cảm thấy thoải mái hơn.


",bí mật của bạn,0,0,0,1,0,Suprise
"Sáng nay, mình quyết định dậy sớm để tập thể dục tại công viên gần nhà. Mình thường chạy bộ và tập vài bài thể dục nhẹ nhàng để bắt đầu ngày mới. Hôm nay trời trong xanh, không khí trong lành, hoàn toàn lý tưởng cho việc tập luyện. Mình đang chạy quanh hồ như thường lệ thì bỗng nhiên, từ đâu đó, một tiếng gọi quen thuộc làm mình phải dừng lại.
Khi quay lại, mình không thể tin vào mắt mình. Đứng trước mặt mình là Lan, bạn thân cấp 3 mà mình không gặp từ khi tốt nghiệp. Lan trông cũng như hồi xưa, chỉ có chút thay đổi là tóc dài hơn một chút. Mình cứ đứng ngẩn ra một lúc, không thể tin rằng lại gặp Lan ở đây, tại cùng một công viên vào cùng một thời điểm.
Lan cũng ngạc nhiên không kém, và sau vài giây, cả hai cùng bật cười và chạy lại ôm nhau. Cảm giác thật tuyệt khi gặp lại một người bạn cũ mà mình đã mất liên lạc bấy lâu. Chúng mình đã đi bộ cùng nhau, trò chuyện như chưa hề có khoảng thời gian xa cách, hỏi thăm nhau về cuộc sống, công việc, và những kỷ niệm cũ.
Lan bảo rằng cô ấy cũng thường tập thể dục buổi sáng ở đây, nhưng hôm nay lại đến muộn hơn một chút. Chúng mình quyết định cùng tập luyện và đi dạo một vòng quanh công viên. Trong suốt quãng đường, mình không ngừng cảm thấy vui và ngạc nhiên. Những điều bất ngờ như thế này thật hiếm khi xảy ra, và mình cảm thấy như ngày hôm nay trở nên đặc biệt hơn rất nhiều.
Đúng là cuộc sống luôn có những điều bất ngờ thú vị, và mình rất vui vì hôm nay được gặp lại Lan. Hy vọng chúng mình sẽ có cơ hội gặp gỡ thường xuyên hơn trong thời gian tới.


",gặp lại người cũ,0,0,0,1,0,Suprise
"Biết chưa không biết gì không! 
Hôm nay tôi có một bất ngờ lớn không thể tin nổi. Sáng nay, khi đang ở trường, tôi đã nhận được một gói quà lớn từ một người bạn thân tên là Thảo. Thảo đang du học ở Mỹ, và từ khi bạn ấy đi, tôi không còn liên lạc thường xuyên với Thảo nữa. Thế mà giờ đây, bỗng dưng tôi nhận được một gói quà từ bạn ấy.
Lúc đầu mình cứ nghĩ đây là nhầm lẫn gì đó, hay là gói quà gửi nhầm. Tôi mở ra rất cẩn thận, lòng đầy hồi hộp và sự nghi ngờ. Bên trong là một chiếc hộp nhỏ xinh, và khi mở hộp ra, tôi thấy một chiếc vòng tay bằng bạc và một bức thư tay. Bức thư viết rất chân thành, Thảo nói là nhớ nhà và nhớ bạn bè, và gửi chiếc vòng tay này như một món quà nhỏ để tôi luôn nhớ đến bạn ấy.
Tôi ngồi lặng người ra, không thể tin nổi. Cảm giác vừa ngạc nhiên vừa cảm động. Tôi không nghĩ rằng Thảo sẽ gửi quà từ xa, và lại còn là một món quà rất ý nghĩa như vậy. Trong suốt cả ngày hôm nay, tôi cứ cầm chiếc vòng tay và đọc lại bức thư nhiều lần. Nó làm tôi cảm thấy gần gũi hơn với Thảo, mặc dù bạn ấy đang ở rất xa.
Cảm giác này thật sự rất đặc biệt và bất ngờ. Tôi không biết làm thế nào để cảm ơn Thảo đủ, nhưng tôi sẽ giữ chiếc vòng tay này như một kỷ niệm quý giá.
",món quà bất ngờ,0,0,0,1,0,Suprise
